store_id,date,total_expenditure,income_level,avg_price_chips,avg_price_chocolate,avg_price_cola,avg_price_water,log_price_chips,log_price_chocolate,log_price_cola,log_price_water,share_chips,share_chocolate,share_cola,share_water
1,2022-01-01,751.4026124878749,46509.13108795474,7.479709045629097,6.490351547527698,5.929525202990294,6.21632208358152,2.012193893586684,1.870316696818742,1.7799441428547444,1.827178426970975,0.12176095586272351,0.39997075846212576,0.4322060325153082,0.04606225315984255
1,2022-01-08,542.5510055258694,46509.13108795474,7.736228270029356,6.3344008083224494,5.846668546329975,7.2031789127232795,2.0459142652168647,1.8459952249780895,1.7658720197690299,1.974522444238663,0.22528088432873486,0.38811380587762023,0.3301913922022653,0.05641391759137943
1,2022-01-15,720.1168707550686,46509.13108795474,6.914679922595452,6.062693802918846,5.084876008875473,8.288450526980478,1.933646676640575,1.8021542232444208,1.626270645501264,2.11486304299008,0.09645993932288419,0.4510118778117115,0.42290539053932297,0.02962279232608132
1,2022-01-22,591.8638411847196,46509.13108795474,6.138360275355659,7.383856872041978,4.336197566472589,4.885313983085205,1.8145576503622123,1.999296113486412,1.4669978273227104,1.5862335583698772,0.20559339635904592,0.41254214644111087,0.31594228584161305,0.06592217135823004
1,2022-01-29,619.6074126962969,46509.13108795474,5.523147985285121,6.1249872890241015,5.083346768494208,5.9829576842562044,1.7089479849263962,1.8123766811672661,1.6259698573642856,1.788915041719705,0.2028687876615671,0.22961736750108072,0.5479817716100804,0.019532073227271685
1,2022-02-05,788.2755044102296,46509.13108795474,8.950048891271882,7.292128193383766,5.991844083771177,5.528980361108945,2.1916589949837855,1.9867954366651492,1.7903992251439262,1.710003415370639,0.09856686493747058,0.3175736088410996,0.5550040943619337,0.0288554318594963
1,2022-02-12,759.901605502152,46509.13108795474,5.633725400716508,6.853916772387019,5.925056574159232,6.205505689237187,1.7287709285994333,1.924820280452957,1.7791902353569142,1.8254369123926244,0.18606828111637833,0.3196201047566323,0.4716646472349451,0.022646966892044474
1,2022-02-19,656.0255174441118,46509.13108795474,8.086836681425043,8.709019864424146,6.971858258982411,11.94563280307777,2.0902376387106796,2.1643592546155848,1.9418817974141702,2.4803657557728793,0.14733160261108375,0.28570039542704007,0.531813539579686,0.035154462382190055
1,2022-02-26,617.8426255103211,46509.13108795474,9.90339073744227,8.394408579682242,5.8702112365085455,8.44839665763409,2.292877197232785,2.127565838933166,1.7698906189691161,2.1339766787066,0.15895867600645314,0.225752120575764,0.573944506763848,0.04134469665393488
1,2022-03-05,1223.1615612542842,46509.13108795474,4.642139287734136,8.06902113405084,6.142997566692805,7.718688656503609,1.5351753133766843,2.0880321780289877,1.8153128260711477,2.0436444864611056,0.17516384069395946,0.2421614863838754,0.5676465845696412,0.015028088352523778
1,2022-03-12,643.7086054305103,46509.13108795474,7.434057805329974,7.470444280336461,6.006587302640956,11.984858507497844,2.006071847649238,2.010954472655454,1.7928567507679058,2.4836440620175635,0.11502772027672027,0.3852663579897705,0.4728345615836135,0.02687136014989592
1,2022-03-19,732.7057947797628,46509.13108795474,6.428422521914529,8.391921894956798,6.832913354750478,11.441861798344297,1.860729177188994,2.127269563967367,1.9217511353070746,2.4372787173207,0.09192503155135087,0.2917717091135203,0.5672773386379603,0.04902592069716865
1,2022-03-26,550.8639439486483,46509.13108795474,8.73246742187541,5.041250042669111,5.644878215053403,12.544587791420426,2.167047967016301,1.617654075669435,1.7307486234191085,2.529289320882397,0.12286129650823664,0.40210580370908955,0.4433235311010903,0.031709368681583645
1,2022-04-02,564.879849897768,46509.13108795474,8.055996257779011,5.775279851947027,6.233028909809076,10.651671882084504,2.086416690890211,1.753586714445354,1.8298623960012734,2.3657168640679855,0.20478188312307197,0.2695501227134941,0.49194945057734346,0.033718543586090444
1,2022-04-09,788.3982717198942,46509.13108795474,6.3252172893569725,7.505413521794695,6.450040518920646,8.443579212114416,1.8445443880720302,2.015624563073792,1.8640864127911503,2.1334062959772577,0.09505382637459661,0.43885047663905,0.4370520153193409,0.029043681667012582
1,2022-04-16,774.2286438415683,46509.13108795474,5.921273379844912,7.915928749606207,7.199003746280392,11.260159971553392,1.7785515237124434,2.068877026892107,1.9739426478760278,2.4212708296757572,0.10459420221797733,0.30449458702375476,0.5486409304160409,0.042270280342227025
1,2022-04-23,761.2760001455877,46509.13108795474,6.979709032597425,7.14330925001966,5.309820262792632,4.3356082692606845,1.9430072300311065,1.9661761493725411,1.6695579858660166,1.4668619162509051,0.11322715718297417,0.3195590467353731,0.5338637243501144,0.033350071731538235
1,2022-04-30,502.78603261364196,46509.13108795474,7.7243224348650745,6.574269873891138,6.557631105774658,9.475353241329811,2.044374108239923,1.8831635261017627,1.880629425814791,2.248694031680396,0.14425404457547594,0.3850920041956729,0.4465829708152263,0.024070980413624748
1,2022-05-07,1026.3335064276753,46509.13108795474,7.917255593304959,8.960822071153473,6.576673089194106,7.112881862830804,2.0690446297789453,2.1928619717908204,1.88352900792865,1.9619074869857018,0.12042272811847778,0.2774948441680139,0.5810572104449333,0.02102521726857517
1,2022-05-14,534.7958611319232,46509.13108795474,7.574375480013542,6.757021888280727,5.089404625478214,8.854289071734541,2.024770903113966,1.910582243913722,1.6271608542667895,2.180901982493339,0.06882359993233005,0.3915019279840975,0.47747288972439345,0.06220158235917893
1,2022-05-21,712.4259982879407,46509.13108795474,4.975664924916103,9.240029415161748,6.3200637910138395,11.142705785182173,1.6045590149292241,2.223545069107589,1.843729301622675,2.4107850941609366,0.08340226998792168,0.18424569841730445,0.6822274907519502,0.05012454084282381
1,2022-05-28,543.8796668117432,46509.13108795474,6.313947747872527,6.641287501870204,4.435535858743757,8.15851881724117,1.8427611145032876,1.8933058455760627,1.4896484334332014,2.0990626350047665,0.2397704000579321,0.17331458059833893,0.5433156962924853,0.043599323051243866
1,2022-06-04,708.6603247367443,46509.13108795474,7.214138131503325,7.031324588871938,6.641283729175797,7.786094229895758,1.9760427299974122,1.9503751075435471,1.8933052775091814,2.052339351593293,0.1369869722241124,0.42492438273259986,0.38190683703607425,0.05618180800721356
1,2022-06-11,585.0110301980469,46509.13108795474,7.650485481813796,7.671517543464671,5.1027837401329155,11.114369637764442,2.0347691074998435,2.037514450236808,1.6297862222171178,2.4082388330561937,0.11036973192070003,0.22630836455019232,0.626300161273263,0.037021742255844495
1,2022-06-18,689.3735364161422,46509.13108795474,8.329574052139135,5.466713351868942,5.014944243965414,11.99458121220374,2.119812320674371,1.6986775861016037,1.612422303498738,2.4844549821518402,0.13878825617556428,0.35687137975023747,0.47801926261696204,0.026321101457236276
1,2022-06-25,781.8113920652748,46509.13108795474,6.006301748819542,7.918452959466467,7.010250154793663,8.050762161065174,1.7928092095277852,2.0691958533455823,1.9473733858297126,2.0857667653419454,0.06686548822996526,0.32990257121400823,0.5834873778268149,0.019744562729211698
1,2022-07-02,642.8975761825262,46509.13108795474,7.408287009740554,5.442123429127424,5.462092899645707,3.4512832663409014,2.0025992398088968,1.6941693209431397,1.6978320312638313,1.2387461231410613,0.1614974348923967,0.3932405195355751,0.4058939695800629,0.03936807599196536
1,2022-07-09,708.1607812770739,46509.13108795474,4.450583608223454,5.885854333283826,4.970266313858519,5.02428048621355,1.4930352354943957,1.7725519015070534,1.6034734229503194,1.6142822568697535,0.15960345256027206,0.33848107349496404,0.4440496570558817,0.057865816888882246
1,2022-07-16,715.1625563133782,46509.13108795474,6.213043514311116,4.370724589860354,7.282797338240351,9.056140002882742,1.826650874809021,1.4749288053992284,1.985515038161852,2.203442981023609,0.09112630305252645,0.4031237272193466,0.45290210938117154,0.05284786034695547
1,2022-07-23,618.880325017226,46509.13108795474,6.643908840076912,6.063663491358016,5.355482268382975,8.12641300684924,1.893700471018285,1.802314153950354,1.6781207592998735,2.095119621630756,0.16867564269469637,0.29804882313510256,0.5081912505243348,0.02508428364586614
1,2022-07-30,737.1307864980938,46509.13108795474,5.977901139759609,6.87728649325799,5.3919592375606555,6.558165841862072,1.7880695263813442,1.9282241690974133,1.6849088137818489,1.8807109665842685,0.09921849253746301,0.3034718370543591,0.5741005988389295,0.023209071569248244
1,2022-08-06,495.61817020156445,46509.13108795474,6.431788928726811,6.803133574809744,4.362439931856663,5.189408017398938,1.861252715530816,1.9173833258621755,1.473031518231838,1.6466196285140138,0.30050195922255063,0.2463937100445187,0.42738540175787376,0.025718928975056905
1,2022-08-13,643.9452055505493,46509.13108795474,5.938590318341554,5.5080395950598255,4.341694045209082,8.33267514808275,1.7814717850651522,1.706208769486145,1.4682646049496912,2.1201845508507606,0.1424243802967151,0.253204133357589,0.5729117156532444,0.03145977069245154
1,2022-08-20,541.9037195525437,46509.13108795474,6.865702506102237,4.8354628758743345,4.988366008924042,4.584914928117829,1.9265383655360917,1.575976858733422,1.607108403017513,1.5227715511454163,0.2642557548612289,0.27052974061769125,0.42651172874932836,0.03870277577175148
1,2022-08-27,600.8089512873287,46509.13108795474,5.431817550959377,5.997717932721363,4.76513557637631,8.359650575904203,1.6922738018718728,1.7913790523322828,1.5613259892462705,2.1234166290824397,0.11678749312218438,0.2201232586458409,0.6344734053058305,0.028615842926144396
1,2022-09-03,523.6073233084059,46509.13108795474,6.623883377550857,4.5640248437677515,5.550796370150487,6.7192373379898,1.8906818108819041,1.5182048754047666,1.7139414075818258,1.90497465672386,0.1565771158938126,0.3119071609390264,0.5015942277987078,0.029921495368453354
1,2022-09-10,554.9903420310054,46509.13108795474,4.1449702173724,7.144534565980118,5.362139366593482,5.867695948462964,1.4218956033678138,1.966347668039632,1.679363031007788,1.7694620437479214,0.11585046567907223,0.2806974433218369,0.576799254880683,0.02665283611840806
1,2022-09-17,529.9297901578799,46509.13108795474,4.880331368000376,6.269141065005415,4.937026132794486,6.237192800659595,1.585213120838498,1.8356393540334675,1.5967631525166128,1.8305302094695413,0.09759121588323803,0.35520486532680295,0.5102212602160037,0.03698265857395529
1,2022-09-24,506.1090864830548,46509.13108795474,4.954888278485809,6.015479179116363,4.746604571535376,8.006423219190363,1.6003746202998697,1.7943360102796277,1.5574295353906946,2.0802441219249275,0.21906855246654414,0.3048886832262439,0.4542333011695519,0.02180946313766005
1,2022-10-01,412.40385768343623,46509.13108795474,4.517687663958833,5.65599571171647,3.739962635668625,8.396305837573596,1.508000284172905,1.7327161704108989,1.319075620913601,2.127791827875898,0.23420822336567948,0.2338298439835656,0.45439245001561535,0.07756948263513966
1,2022-10-08,509.3692233046785,46509.13108795474,6.064580607692795,4.4038088970030875,4.058077363318179,5.878931612060374,1.802465390407839,1.4824698248678578,1.4007093056177053,1.7713750467721516,0.1870961467207895,0.32522200747721847,0.4342768264239001,0.05340501937809196
1,2022-10-15,452.9022360479193,46509.13108795474,6.350098326163328,5.291968333735593,5.510484705250245,4.66384871730789,1.8484702972198874,1.6661902624357874,1.7066525875808214,1.539841012267384,0.1674734147862173,0.3344628901784621,0.44174177001864223,0.05632192501667837
1,2022-10-22,548.0048536397669,46509.13108795474,3.9287364042458908,4.0522091772053015,4.797252162800921,5.727878651882389,1.3683178485435419,1.3992622082537343,1.568043287909433,1.745345244357539,0.10075823163874005,0.30189803903474977,0.5566484335364961,0.04069529579001418
1,2022-10-29,466.03352535920453,46509.13108795474,4.733174986999341,5.408331975162568,5.0050228002197334,3.8488686702893395,1.5545962219286826,1.6879407227964471,1.610441968245266,1.3477792532438726,0.16487743136628993,0.21013205513991523,0.5935368652684684,0.03145364822532627
1,2022-11-05,557.9167270166763,46509.13108795474,7.827480344652164,5.969269562099071,5.295075160990778,4.247796462540715,2.0576406631519895,1.7866245685117759,1.6667771736628767,1.446400369077218,0.1740263535710055,0.22342425821963896,0.5772363041256366,0.02531308408371881
